BISC 413,  73, "B",   1.36986301369863
BISC 413,  73, "B",   1.36986301369863
BISC 413,  73, "B",   1.36986301369863
BISC 413,  73, "B",   1.36986301369863
BISC 413,  73, "B",   1.36986301369863
BISC 414,  185, "B",   1.0810810810810811
BISC 414,  185, "B",   1.0810810810810811
BISC 414,  185, "B",   1.0810810810810811
BISC 414,  185, "B",   1.0810810810810811
BISC 414,  185, "B",   1.0810810810810811
BISC 418,  104, "B",   1.9230769230769231
BISC 418,  104, "B",   1.9230769230769231
BISC 418,  104, "B",   1.9230769230769231
BISC 418,  104, "B",   1.9230769230769231
BISC 418,  104, "B",   1.9230769230769231
BISC 419,  45, "B+",   0.0
BISC 419,  45, "B+",   0.0
BISC 419,  45, "B+",   0.0
BISC 420,  26, "B",   0.0
BISC 420,  26, "B",   0.0
BISC 420,  26, "B",   0.0
BISC 420,  26, "B",   0.0
BISC 420,  26, "B",   0.0
BISC 422,  211, "B+",   1.8957345971563981
BISC 422,  211, "B+",   1.8957345971563981
BISC 422,  211, "B+",   1.8957345971563981
BISC 430,  66, "B+",   0.0
BISC 430,  66, "B+",   0.0
BISC 430,  66, "B+",   0.0
BISC 432,  47, "B+",   0.0
BISC 432,  47, "B+",   0.0
BISC 432,  47, "B+",   0.0
BISC 435,  22, "B+",   0.0
BISC 435,  22, "B+",   0.0
BISC 435,  22, "B+",   0.0
BISC 439,  20, "B",   0.0
BISC 439,  20, "B",   0.0
BISC 439,  20, "B",   0.0
BISC 439,  20, "B",   0.0
BISC 439,  20, "B",   0.0
BISC 440W,  62, "A-",   0.0
BISC 440W,  62, "A-",   0.0
BISC 440W,  62, "A-",   0.0
BISC 441,  79, "B",   0.0
BISC 441,  79, "B",   0.0
BISC 441,  79, "B",   0.0
BISC 441,  79, "B",   0.0
BISC 441,  79, "B",   0.0
BISC 445,  143, "B",   1.3986013986013985
BISC 445,  143, "B",   1.3986013986013985
BISC 445,  143, "B",   1.3986013986013985
BISC 445,  143, "B",   1.3986013986013985
BISC 445,  143, "B",   1.3986013986013985
BISC 449,  11, "A-",   0.0
BISC 449,  11, "A-",   0.0
BISC 449,  11, "A-",   0.0
